id,book_id,best_book_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,language_code,average_rating,ratings_count,work_ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
5046,2364284,2364284,42,9770915343,9.79E+12,"Naguib Mahfouz, نجيب محفوظ",1959,أولاد حارتنا,ara,4.1,14860,16847,599,891,2455,5261,7641,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5047,68497,68497,46,345460014,9.78E+12,China Miéville,2002,The Scar,eng,4.15,20745,23257,245,774,3644,9104,9490,https://images.gr-assets.com/books/1320435192m/68497.jpg,https://images.gr-assets.com/books/1320435192s/68497.jpg
5048,23225,23225,45,60751649,9.78E+12,Meg Cabot,2003,Haunted,eng,4.15,29460,31368,195,998,5959,10981,13235,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5049,28553,28553,45,689860064,9.78E+12,Anne McCaffrey,1979,"Dragondrums (Pern: Harper Hall, #3)",eng,4.04,25473,27874,109,1035,6595,9959,10176,https://images.gr-assets.com/books/1410942131m/28553.jpg,https://images.gr-assets.com/books/1410942131s/28553.jpg
5050,9545064,9545064,34,446574465,9.78E+12,Rachel Simon,2011,The Story of Beautiful Girl,,3.92,19655,22401,279,1111,5172,9503,6336,https://images.gr-assets.com/books/1336851169m/9545064.jpg,https://images.gr-assets.com/books/1336851169s/9545064.jpg
5051,18646,18646,60,140280553,9.78E+12,Dava Sobel,1999,Galileo's Daughter,en-US,3.74,21260,22333,667,1607,6106,8420,5533,https://images.gr-assets.com/books/1414607526m/18646.jpg,https://images.gr-assets.com/books/1414607526s/18646.jpg
5052,42692,42692,42,553241605,9.78E+12,Leon Uris,1961,Mila 18,eng,4.27,19323,20170,90,352,3095,7108,9525,https://images.gr-assets.com/books/1359742799m/42692.jpg,https://images.gr-assets.com/books/1359742799s/42692.jpg
5053,11391817,11391817,4,545176867,9.78E+12,Allen Say,2011,,eng,3.81,21137,21140,1140,1939,4719,5254,8088,https://images.gr-assets.com/books/1328837508m/11391817.jpg,https://images.gr-assets.com/books/1328837508s/11391817.jpg
5054,1330324,1330324,75,071956896X,9.78E+12,Amitav Ghosh,2008,Sea of Poppies,eng,3.93,15499,18280,317,927,3868,7794,5374,https://images.gr-assets.com/books/1327376395m/1330324.jpg,https://images.gr-assets.com/books/1327376395s/1330324.jpg
5055,99245,99245,47,553290991,9.78E+12,"Isaac Asimov, Robert Silverberg",1970,Nightfall,eng,4.01,21683,22592,178,949,5026,8714,7725,https://images.gr-assets.com/books/1368557860m/99245.jpg,https://images.gr-assets.com/books/1368557860s/99245.jpg
5056,18005,18005,18,152018484,9.78E+12,"Melinda Long, David Shannon",2003,How I Became a Pirate,eng,4.07,21554,21612,373,1157,4425,6333,9324,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5057,99208,99208,39,61129763,9.78E+12,Edward Abbey,1975,"The Monkey Wrench Gang (Monkey Wrench Gang, #1)",en-US,4.08,15513,16889,210,732,3053,6325,6569,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5058,6323821,6323821,61,1400063841,9.78E+12,John Irving,2009,Last Night in Twisted River,eng,3.74,18441,20676,580,1708,5141,8268,4979,https://images.gr-assets.com/books/1399850194m/6323821.jpg,https://images.gr-assets.com/books/1399850194s/6323821.jpg
5059,10115852,10115852,24,006204964X,9.78E+12,Rob Bell,2011,Love wins,eng,3.54,17668,19093,2184,1771,4050,5805,5283,https://images.gr-assets.com/books/1327878550m/10115852.jpg,https://images.gr-assets.com/books/1327878550s/10115852.jpg
5060,9376345,9376345,23,451233182,9.78E+12,Rachel Caine,2011,Bite Club,eng,4.23,25064,26990,233,892,4496,8183,13186,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5061,78970,78970,53,312933541,9.78E+12,Jeffrey Archer,1985,A Matter of Honor,,3.9,16502,18434,197,784,4850,7478,5125,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5062,469901,469901,47,743482883,9.78E+12,Linda Howard,2000,Mr. Perfect,eng,4.07,24753,26801,416,1139,5218,9512,10516,https://images.gr-assets.com/books/1327960914m/469901.jpg,https://images.gr-assets.com/books/1327960914s/469901.jpg
5063,16093188,16093188,37,,,M. Leighton,2013,Up to Me,eng,4.12,30597,32007,285,1115,5664,12312,12631,https://images.gr-assets.com/books/1355328750m/16093188.jpg,https://images.gr-assets.com/books/1355328750s/16093188.jpg
5064,16124019,16124019,12,,,Mira Lyn Kelly,2012,Waking Up Married,en-US,3.53,23812,24220,915,2538,8222,7874,4671,https://images.gr-assets.com/books/1352411782m/16124019.jpg,https://images.gr-assets.com/books/1352411782s/16124019.jpg
5065,1225261,1225261,75,055380555X,9.78E+12,Linwood Barclay,2007,No Time for Goodbye,eng,4,17413,21479,223,926,4516,8859,6955,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5066,207802,207802,24,60730269,9.78E+12,Katherine Hannigan,2004,"Ida B. . . and Her Plans to Maximize Fun, Avoid Disaster, and (Possibly) Save the World",eng,3.86,20551,20914,505,1491,5255,6759,6904,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5067,4703450,4703450,33,7273746,9.78E+12,Robin Hobb,2009,The Dragon Keeper,eng,3.93,19620,23753,269,1086,5714,9595,7089,https://images.gr-assets.com/books/1330079386m/4703450.jpg,https://images.gr-assets.com/books/1330079386s/4703450.jpg
5068,210404,210404,74,195007778,9.78E+12,Aldo Leopold,1949,A Sand County Almanac,,4.24,16792,19142,184,601,2919,6156,9282,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5069,895886,895886,93,805072063,9.78E+12,"Eric Knight, Marguerite Kirmse",1940,Lassie Come-Home,,4.16,19100,19661,310,814,3632,5564,9341,https://images.gr-assets.com/books/1316130656m/895886.jpg,https://images.gr-assets.com/books/1316130656s/895886.jpg
5070,178788,178788,55,1932100660,9.78E+12,"T. Colin Campbell, Thomas M. Campbell II",2001,"The China Study: The Most Comprehensive Study of Nutrition Ever Conducted and the Startling Implications for Diet, Weight Loss and Long-term Health",en-GB,4.21,16485,18454,322,688,2629,5945,8870,https://images.gr-assets.com/books/1376474019m/178788.jpg,https://images.gr-assets.com/books/1376474019s/178788.jpg
5071,1013383,1013383,41,333710932,9.78E+12,"Julia Donaldson, Axel Scheffler",1999,The Gruffalo,eng,4.47,19609,21214,173,431,2028,5211,13371,https://images.gr-assets.com/books/1329674496m/1013383.jpg,https://images.gr-assets.com/books/1329674496s/1013383.jpg
5072,359,359,55,345455290,9.78E+12,Douglas Adams,2002,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,eng,3.92,20177,22414,183,1163,5791,8425,6852,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5073,250024,250024,96,1857987632,9.78E+12,Arthur C. Clarke,1956,The City and the Stars,eng,4.08,19032,20949,118,704,4298,8026,7803,https://images.gr-assets.com/books/1340242824m/250024.jpg,https://images.gr-assets.com/books/1340242824s/250024.jpg
5074,18667307,18667307,27,2723495612,9.78E+12,"Sui Ishida, 石田 スイ",2012,東京喰種トーキョーグール 1,fre,4.43,43490,46108,777,1077,4554,10673,29027,https://images.gr-assets.com/books/1498748457m/18667307.jpg,https://images.gr-assets.com/books/1498748457s/18667307.jpg
5075,352262,352262,89,316737372,9.78E+12,Cressida Cowell,2003,How to train your dragon,en-US,3.85,23042,26323,548,1840,6689,9091,8155,https://images.gr-assets.com/books/1431930187m/352262.jpg,https://images.gr-assets.com/books/1431930187s/352262.jpg
5076,6753,6753,53,034911188X,9.78E+12,David Foster Wallace,1999,Brief Interviews with Hideous Men,eng,3.88,15555,19502,422,1208,4382,7838,5652,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5077,170619,170619,71,1416516727,9.78E+12,Mary Higgins Clark,1992,All Around the Town,,3.94,20029,21779,147,791,6011,8133,6697,https://images.gr-assets.com/books/1355139896m/170619.jpg,https://images.gr-assets.com/books/1355139896s/170619.jpg
5078,4758093,4758093,30,61767581,9.78E+12,Lauren Conrad,2009,L.A. Candy,en-US,3.36,21910,23402,1192,3587,8352,6128,4143,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5079,6618272,6618272,47,1440154236,9.78E+12,Kiera Cass,2009,The Siren,eng,3.78,21740,32274,1015,2807,8396,10194,9862,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5080,43993,43993,48,340686030,9.78E+12,Greg Iles,1999,The Quiet Game,eng,4.17,16853,21316,210,494,3199,8866,8547,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5081,22680,22680,16,679764410,9.78E+12,Joseph J. Ellis,1996,American Sphinx: The Character of Thomas Jefferson,eng,3.9,17375,17625,495,945,3917,6697,5571,https://images.gr-assets.com/books/1403187214m/22680.jpg,https://images.gr-assets.com/books/1403187214s/22680.jpg
5082,11777020,11777020,101,307948684,9.78E+12,"Jo Nesbø, Don Bartlett",2008,Hodejegerne,eng,3.78,16509,22247,438,1483,6052,8732,5542,https://images.gr-assets.com/books/1320551831m/11777020.jpg,https://images.gr-assets.com/books/1320551831s/11777020.jpg
5083,93793,93793,56,399153357,9.78E+12,Daniel Silva,2006,The Messenger,eng,4.18,16974,19327,178,393,2922,8150,7684,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5084,243598,243598,70,141023422,9.78E+12,Paul Bowles,1949,The Sheltering Sky,eng,3.92,16494,19833,490,1325,4185,7212,6621,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5085,22910900,22910900,40,1406331163,9.78E+12,Patrick Ness,2015,The Rest of Us Just Live Here,eng,3.76,23412,29416,560,2098,8153,11561,7044,https://images.gr-assets.com/books/1429800081m/22910900.jpg,https://images.gr-assets.com/books/1429800081s/22910900.jpg
5086,1933181,1933181,34,345495357,9.78E+12,Alison Weir,2008,The Lady Elizabeth,eng,3.97,20345,21512,263,909,4899,8634,6807,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5087,16131193,16131193,21,1455503258,9.78E+12,Lily Koppel,2013,The Astronaut Wives Club,eng,3.26,17837,20282,1364,3301,7092,5662,2863,https://images.gr-assets.com/books/1352436564m/16131193.jpg,https://images.gr-assets.com/books/1352436564s/16131193.jpg
5088,184419,184419,548,375757910,9.78E+12,"G.K. Chesterton, Jonathan Lethem",1908,The Man Who Was Thursday - A Nightmare,eng,3.85,17481,23056,394,1655,5586,8738,6683,https://images.gr-assets.com/books/1403181403m/184419.jpg,https://images.gr-assets.com/books/1403181403s/184419.jpg
5089,764903,764903,82,006008460X,9.78E+12,"Frank B. Gilbreth Jr., Ernestine Gilbreth Carey",1948,Cheaper by the Dozen,eng,3.99,26266,28494,355,1284,6465,10435,9955,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5090,2198274,2198274,53,446581194,9.78E+12,"Douglas Preston, Mario Spezi",2008,The Monster of Florence: A True Story,en-US,3.72,21548,23310,443,1799,6746,9163,5159,https://images.gr-assets.com/books/1306075698m/2198274.jpg,https://images.gr-assets.com/books/1306075698s/2198274.jpg
5091,112525,112525,44,031605755X,9.78E+12,Daniel Woodrell,2006,Winter's Bone,eng,3.92,18306,23007,350,1283,4893,9755,6726,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5092,30243,30243,40,553816322,9.78E+12,Laurell K. Hamilton,2004,"Seduced by Moonlighty (Merry Gentry, #3)",eng,4.05,26388,30253,401,1590,6308,9755,12199,https://images.gr-assets.com/books/1500145890m/30243.jpg,https://images.gr-assets.com/books/1500145890s/30243.jpg
5093,1297150,1297150,61,60888644,9.78E+12,Bernard Cornwell,2007,Sword Song,en-US,4.28,17106,20580,31,206,2659,8813,8871,https://images.gr-assets.com/books/1407111536m/1297150.jpg,https://images.gr-assets.com/books/1407111536s/1297150.jpg
5094,1734639,1734639,19,61251348,9.78E+12,Jessica Seinfeld,2007,Deceptively Delicious: Simple Secrets to Get Your Kids Eating Good Food,en-US,3.39,17837,18106,1390,2619,5606,4596,3895,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5095,228534,228534,59,316780375,9.78E+12,Anita Shreve,1997,The Weight of Water,eng,3.62,21394,22568,442,1974,7402,8542,4208,https://images.gr-assets.com/books/1327936566m/228534.jpg,https://images.gr-assets.com/books/1327936566s/228534.jpg
5096,16062210,16062210,10,1301786454,9.78E+12,Katie Ashley,2013,Music of the Heart,eng,4,32013,33943,886,1896,6374,11851,12936,https://images.gr-assets.com/books/1458915186m/16062210.jpg,https://images.gr-assets.com/books/1458915186s/16062210.jpg
5097,41951,41951,59,451203771,9.78E+12,Maeve Binchy,2000,The Scarlet Feather,eng,3.93,20948,22198,141,817,5761,9175,6304,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5098,16070018,16070018,12,988489112,9.78E+12,Aleatha Romig,2012,,eng,4.38,25472,28024,604,820,2611,7372,16617,https://images.gr-assets.com/books/1398768721m/16070018.jpg,https://images.gr-assets.com/books/1398768721s/16070018.jpg
5099,34503,34503,26,60507772,9.78E+12,"Terry Pratchett, Paul Kidby",2001,The Last Hero,eng,4.15,22537,25208,53,600,4884,9544,10127,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5100,83539,83539,52,553275720,9.78E+12,Isaac Asimov,1966,Fantastic Voyage,,3.89,20415,21127,183,974,5913,8066,5991,https://images.gr-assets.com/books/1320425345m/83539.jpg,https://images.gr-assets.com/books/1320425345s/83539.jpg
5101,11472,11472,33,312243359,9.78E+12,Philip Gourevitch,1998,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,en-US,4.3,18716,19546,205,420,2329,6920,9672,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5102,12611073,12611073,11,161638610X,9.78E+12,Jonathan Cahn,2011,,,3.93,15063,17637,1007,1322,3113,4738,7457,https://images.gr-assets.com/books/1345009097m/12611073.jpg,https://images.gr-assets.com/books/1345009097s/12611073.jpg
5103,16248078,16248078,43,62073168,9.78E+12,Daniel Silva,2013,The English Girl,eng,4.08,15292,20262,156,592,3639,8892,6983,https://images.gr-assets.com/books/1371747020m/16248078.jpg,https://images.gr-assets.com/books/1371747020s/16248078.jpg
5104,8296140,8296140,18,1400068169,9.78E+12,Susan Vreeland,2010,Clara and Mr. Tiffany,,3.71,23459,24687,1041,2363,6643,7285,7355,https://images.gr-assets.com/books/1320562282m/8296140.jpg,https://images.gr-assets.com/books/1320562282s/8296140.jpg
5105,18295852,18295852,31,316254770,9.78E+12,Jennifer E. Smith,2014,The Geography of You and Me,eng,3.68,22368,25739,718,2186,7881,8737,6217,https://images.gr-assets.com/books/1376408056m/18295852.jpg,https://images.gr-assets.com/books/1376408056s/18295852.jpg
5106,7991200,7991200,46,1409521966,9.78E+12,L.A. Weatherly,2010,Angel ,eng,3.89,22262,29204,906,2230,6529,9184,10355,https://images.gr-assets.com/books/1326626626m/7991200.jpg,https://images.gr-assets.com/books/1326626626s/7991200.jpg
5107,11254850,11254850,23,1416997946,9.78E+12,Brandon Mull,2012,"Seeds of Rebellion (Beyonders, #2)",eng,4.25,20291,21071,286,542,2943,7085,10215,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5108,82751,82751,29,440228654,9.78E+12,Adeline Yen Mah,1999,Chinese Cinderella: The True Story of an Unwanted Daughter,en-US,4.04,21410,24097,300,995,4798,9366,8638,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5109,14785,14785,39,425182878,9.78E+12,John Sandford,2001,Chosen Prey,en-US,4.23,20176,21382,89,272,3316,8692,9013,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5110,8320534,8320534,1,785139877,9.78E+12,"Bryan J.L. Glass, Tim Seeley, Hugo Petrus, Raymond E. Feist",2010,,,4.43,18430,18431,102,198,1815,5798,10518,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5111,31140847,31140847,16,,,Vi Keeland,2016,,eng,4.25,24354,26697,199,658,3574,10098,12168,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5112,2880715,2880715,28,451225007,9.78E+12,J.R. Ward,2008,The Black Dagger Brotherhood: An Insider's Guide,eng,4.32,26144,27288,209,846,4135,7012,15086,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5113,6120349,6120349,18,1600104835,9.78E+12,"Joe Hill, Gabriel Rodríguez",2009,Head Games ,eng,4.36,22505,24279,176,388,2454,8876,12385,https://images.gr-assets.com/books/1351338040m/6120349.jpg,https://images.gr-assets.com/books/1351338040s/6120349.jpg
5114,91247,91247,48,192751034,9.78E+12,"Beverly Cleary, Alan Tiegreen",1984,Ramona and Her Father,eng,4.02,22181,23472,366,897,5358,8193,8658,https://images.gr-assets.com/books/1408925643m/91247.jpg,https://images.gr-assets.com/books/1408925643s/91247.jpg
